company_name,phone,website,address,city,state,lat,lng,rating,review_count,categories,source_url,source
Plastic Express,+17322255589,http://www.plasticexpress.com/,"151 Fieldcrest Ave, Edison, NJ 08837",Edison,NJ,40.5131174,-74.346259,4,84,Trucking company,https://www.google.com/maps/search/?api=1&query=Plastic%20Express&query_place_id=ChIJl35oa8bJw4kRgyPmRteaS6U,apify_google_maps
Mirit Great American,+19739019335,https://miritgreatamerican.com/?utm_source=omg-gbp&utm_medium=webclick,"321 Sherman Ave, Newark, NJ 07114",Newark,NJ,40.7131117,-74.1913322,4.3,129,Mover;Piano moving service,https://www.google.com/maps/search/?api=1&query=Mirit%20Great%20American&query_place_id=ChIJf_26FWytw4kRmGaZue6xVK4,apify_google_maps
24/7 Crossdock,+16303202244,https://247crossdock.com/,"3001 Woodbridge Ave, Edison, NJ 08837",Edison,NJ,40.5187312,-74.3495605,4.2,26,Warehouse,https://www.google.com/maps/search/?api=1&query=24%2F7%20Crossdock&query_place_id=ChIJ89zfvGLJw4kR-ooTVhbrMzA,apify_google_maps
Logistic Solutions Inc,+17327432300,http://www.logistic-solutions.com/,"216 Stelton Rd #C2, Piscataway, NJ 08854",Piscataway,NJ,40.5677616,-74.4571847,2.6,5,Corporate campus;Corporate office,https://www.google.com/maps/search/?api=1&query=Logistic%20Solutions%20Inc&query_place_id=ChIJBeVGFPS4w4kRiJ3jsTTHOCY,apify_google_maps
United Business Xpress,+19085270356,http://www.ubxpress.com/us/Index_ContactUs.aspx?country=us&main=usa,"669 Division St, Elizabeth, NJ 07201",Elizabeth,NJ,40.672019,-74.192187,1,3,Shipping company,https://www.google.com/maps/search/?api=1&query=United%20Business%20Xpress&query_place_id=ChIJLblG3ZhSwokRBT_Ydqosl-o,apify_google_maps
Movement Pro Van Lines,+18552775920,http://www.movementprovanlines.com/,"181 W 4th St, Bayonne, NJ 07002",Bayonne,NJ,40.6478655,-74.140131,4.5,172,Moving and storage service,https://www.google.com/maps/search/?api=1&query=Movement%20Pro%20Van%20Lines&query_place_id=ChIJra7v2L5NwokRhH5E40vNOEw,apify_google_maps
ACI Logistix,+13102332750,https://tracking.acilogistix.com/,"800 Milik St, Carteret, NJ 07008",Carteret,NJ,40.5894673,-74.2457972,1.2,396,Warehouse,https://www.google.com/maps/search/?api=1&query=ACI%20Logistix&query_place_id=ChIJg70pz8K1w4kR-_gEO_9LYzA,apify_google_maps
Reliable Van & Storage,+18002426102,https://www.newjerseymoversnj.com/?utm_source=GMB&utm_medium=organic,"550 Division St, Elizabeth, NJ 07201",Elizabeth,NJ,40.6698635,-74.1952686,4.5,435,Moving and storage service;Mover;Piano moving service;Weigh station,https://www.google.com/maps/search/?api=1&query=Reliable%20Van%20%26%20Storage&query_place_id=ChIJd_em2KFSwokRiYV1ABRII_4,apify_google_maps
Lepke Auto Transport,+18777333479,https://lepkeautotrans.com/newyork-auto-transport,"48 Wall Street, 11th Floor, New York, NY 10005",New York,NY,40.7064573,-74.0090989,5,11,Mover,https://www.google.com/maps/search/?api=1&query=Lepke%20Auto%20Transport&query_place_id=ChIJa168WRZawokRRYwPoOG1ATg,apify_google_maps
"Royalty Moving Systems, LLC",+18552576925,https://www.royaltymovingsystems.com/,"27 Sharot St, Carteret, NJ 07008",Carteret,NJ,40.5817653,-74.2171301,4.8,140,Mover,https://www.google.com/maps/search/?api=1&query=Royalty%20Moving%20Systems%2C%20LLC&query_place_id=ChIJ__87CGyTrIkRF-bsyFLy0lA,apify_google_maps
Nourhan Trading Group,+17323818110,http://nourhan.com/,"20 Corporation Row, Edison, NJ 08817",Edison,NJ,40.4977872,-74.3798225,4,4,Food products supplier;Distribution service;Food broker;Importer,https://www.google.com/maps/search/?api=1&query=Nourhan%20Trading%20Group&query_place_id=ChIJASVZu4O0w4kRZ_eZ7Xv3dTU,apify_google_maps
New World Van Lines-New Jersey,+16096556868,https://www.nwvl.com/locations/,"108 Melrich Rd, Cranbury, NJ 08512",Cranbury,NJ,40.3450656,-74.505763,4.4,15,Mover;Transportation service,https://www.google.com/maps/search/?api=1&query=New%20World%20Van%20Lines-New%20Jersey&query_place_id=ChIJo9QY0Xvcw4kRacHfTDYKzng,apify_google_maps
Wakefern Food Corporation,+19085273300,http://www.wakefern.com/,"5000 Riverside Dr, Keasbey, NJ 08832",Keasbey,NJ,40.5097028,-74.3279179,2.9,363,Food products supplier,https://www.google.com/maps/search/?api=1&query=Wakefern%20Food%20Corporation&query_place_id=ChIJq6qqqgXKw4kRt4opR1dtN9w,apify_google_maps
Truck Lane Logistics LLC,+17029129149,,"1489 W Warm Springs Rd #110, Henderson, NV 89014",Henderson,NV,36.0546938,-115.0498976,,0,Trucking company;Logistics service,https://www.google.com/maps/search/?api=1&query=Truck%20Lane%20Logistics%20LLC&query_place_id=ChIJLdXvapDRyIARFem510I1CXM,apify_google_maps
"Bella Logistics, Llc",,,"8213 Celina Hills St, Las Vegas, NV 89131",Las Vegas,NV,36.3093616,-115.2429399,5,1,Trucking company,https://www.google.com/maps/search/?api=1&query=Bella%20Logistics%2C%20Llc&query_place_id=ChIJu3c7mIzsyIARI8zjyIqhpIc,apify_google_maps
Energy Transport Logistics,+17029604792,http://www.energytransportlogistics.com/,"6580 S Lindell Rd suite 200, Las Vegas, NV 89118",Las Vegas,NV,36.0695662,-115.2156953,3.2,20,Trucking company,https://www.google.com/maps/search/?api=1&query=Energy%20Transport%20Logistics&query_place_id=ChIJVfrL09_FyIAR4AL-ZLxXqIM,apify_google_maps
Novo Logistics,+17758252995,https://www.novo-usa.com/,"9604 Prototype Ct, Reno, NV 89521",Reno,NV,39.4423259,-119.7656499,5,4,Logistics service;Warehouse,https://www.google.com/maps/search/?api=1&query=Novo%20Logistics&query_place_id=ChIJ0Wrk_-0_mYARkCL3eKb0l-Q,apify_google_maps
Essential Logistics LLC,+17025274009,http://www.essential-trucking.com/,"7121 W Craig Rd #113, Las Vegas, NV 89129",Las Vegas,NV,36.2397062,-115.2495641,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Essential%20Logistics%20LLC&query_place_id=ChIJ57akB8PryIARffu_qYFTa78,apify_google_maps
Marathon Logistics,+17027511871,http://www.logisticsmarathon.com/,"3535 Executive Terminal Dr Suite 110, Henderson, NV 89052",Henderson,NV,35.976056,-115.1418082,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=Marathon%20Logistics&query_place_id=ChIJA1NVGxLNyIARDmnlOE340YA,apify_google_maps
Alaska Air Cargo,+18002252752,http://www.alaskacargo.com/,"9463 Benford Rd, Orlando, FL 32827",Orlando,FL,28.4294587,-81.3319865,5,6,Shipping and mailing service;Airline,https://www.google.com/maps/search/?api=1&query=Alaska%20Air%20Cargo&query_place_id=ChIJvzkg8s5i54gRwKg1eMNvu84,apify_google_maps
49th Freight,+19076001751,http://www.49thfreight.com/,"205 E Benson Blvd Ste 117, Anchorage, AK 99503",Anchorage,AK,61.1944165,-149.880003,5,11,Trucking company;Logistics service;Shipping company,https://www.google.com/maps/search/?api=1&query=49th%20Freight&query_place_id=ChIJQYr_0769yFYRBn3lRI5d_wk,apify_google_maps
Alaska Freight Forwarding,+19078305380,https://alaskafreightforwarding.com/,"3700 Springer St, Anchorage, AK 99503",Anchorage,AK,61.1870297,-149.8959632,4.9,33,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Alaska%20Freight%20Forwarding&query_place_id=ChIJo8O7ateXyFYRkpdeGcsNo7s,apify_google_maps
Freight Force Inc,+14078564760,http://www.freightforce.com/,"1025 Jetstream Dr, Orlando, FL 32824",Orlando,FL,28.4009198,-81.3637349,4.2,26,Freight forwarding service;Shipping and mailing,https://www.google.com/maps/search/?api=1&query=Freight%20Force%20Inc&query_place_id=ChIJn8e26YDiZxQRvN72MyVXdCY,apify_google_maps
Span Alaska Transportation Inc,+19073493606,https://www.spanalaska.com/,"6128 Electron Dr, Anchorage, AK 99518",Anchorage,AK,61.1657761,-149.9048512,4.6,44,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Span%20Alaska%20Transportation%20Inc&query_place_id=ChIJ9cZTN2KXyFYROg1lHYvDYOI,apify_google_maps
Alaska Freight Service Inc.,+18662766304,,"1699 Wall St Suite 200H, Mt Prospect, IL 60056",Mt Prospect,IL,42.0345737,-87.9422402,4.8,35,Transportation service,https://www.google.com/maps/search/?api=1&query=Alaska%20Freight%20Service%20Inc.&query_place_id=ChIJN1Z2fMK3D4gR2OC4rPCpBYM,apify_google_maps
ACS Trucking,+19077157873,https://acstrucking.com/,"1000 S Ridgecrest Rd, Wasilla, AK 99623",Wasilla,AK,61.5727297,-149.6948248,5,10,Trucking company,https://www.google.com/maps/search/?api=1&query=ACS%20Trucking&query_place_id=ChIJ1XecoC7byFYR706rrTx7-Rg,apify_google_maps
Alaska Airlines,+18002527522,https://www.alaskaair.com/content/airports/florida/orlando/orlando-international?cid=locallistings,"1 Jeff Fuqua Blvd, Orlando, FL 32827",Orlando,FL,28.4303374,-81.3094645,3.3,63,Airline,https://www.google.com/maps/search/?api=1&query=Alaska%20Airlines&query_place_id=ChIJZfdgDeVi54gRbicba_W6GMg,apify_google_maps
Air Land Transport Inc,+19072480362,https://airlandak.com/,"11100 Calaska Cir, Anchorage, AK 99515",Anchorage,AK,61.1210191,-149.8851828,4.5,24,Trucking company,https://www.google.com/maps/search/?api=1&query=Air%20Land%20Transport%20Inc&query_place_id=ChIJBXwsBbuZyFYRAi1XW1sCi0Y,apify_google_maps
Last Frontier Freight Forwarding,+19072060209,https://lastfrontierfreight.com/,"6228 Nielsen Way, Anchorage, AK 99518",Anchorage,AK,61.164139,-149.8929091,5,53,Shipping service,https://www.google.com/maps/search/?api=1&query=Last%20Frontier%20Freight%20Forwarding&query_place_id=ChIJwcYdWQyXyFYRhsqoldpSo6c,apify_google_maps
United Freight & Transport Inc,+19072725700,http://uftak.com/,"1701 E 1st Ave, Anchorage, AK 99501",Anchorage,AK,61.2216357,-149.8508399,3.6,9,Trucking company,https://www.google.com/maps/search/?api=1&query=United%20Freight%20%26%20Transport%20Inc&query_place_id=ChIJcQovTzyWyFYRkCzBNJNDO8U,apify_google_maps
Odyssey Logistics,+18004787699,https://www.odysseylogistics.com/,"5025 Van Buren St, Anchorage, AK 99517",Anchorage,AK,61.1739732,-149.9226291,4.2,45,Freight forwarding service;Distribution service;Logistics;Moving and storage service;Mover;Shipping company;Shipping service,https://www.google.com/maps/search/?api=1&query=Odyssey%20Logistics&query_place_id=ChIJ54PIivCXyFYRSg3G3co08ns,apify_google_maps
Tgi Freight,+19075223088,http://www.tgifreight.com/,"4001 Old International Airport Rd #7, Anchorage, AK 99502",Anchorage,AK,61.1745051,-149.9604527,4.3,28,Shipping service,https://www.google.com/maps/search/?api=1&query=Tgi%20Freight&query_place_id=ChIJ2dSpsFS9yFYR2HA0dWRb_7I,apify_google_maps
Alaska Express Corp.,+19073018004,http://www.alaskaexpress.us/,"775 E 100th Ave, Anchorage, AK 99515",Anchorage,AK,61.1306465,-149.8676217,4,4,Shipping company;Trucking company,https://www.google.com/maps/search/?api=1&query=Alaska%20Express%20Corp.&query_place_id=ChIJ42kMxcaZyFYR9djUUmjMVyo,apify_google_maps
Lynden Transport,+19072764800,https://www.lynden.com/ltia/,"3027 Rampart Dr, Anchorage, AK 99501",Anchorage,AK,61.2227746,-149.8239876,3.9,87,Transportation service;Freight forwarding service;Refrigerated transport service;Shipping company;Shipping service;Trucking company,https://www.google.com/maps/search/?api=1&query=Lynden%20Transport&query_place_id=ChIJV-bSr2uWyFYRr0whhRdczX8,apify_google_maps
Polar Bear Trucking,+19073577569,,"E Fairview Meadows Ave, Wasilla, AK 99654",Wasilla,AK,61.5481893,-149.4192738,5,2,Trucking company,https://www.google.com/maps/search/?api=1&query=Polar%20Bear%20Trucking&query_place_id=ChIJqzZDMVfnyFYR__J0iisu4Bc,apify_google_maps
DFT Transport,+18028687031,,"232 St Albans Rd, Swanton, VT 05488, United States",Swanton,VT,44.8866346,-73.0929602,,0,Trucking company,https://www.google.com/maps/search/?api=1&query=DFT%20Transport&query_place_id=ChIJA5KYBEAcykwRscAcrhiGW8M,apify_google_maps
Hanan Transport,+15143675359,http://www.hanantransport.com/,"4 Av. Pacifique CPKC, Côte Saint-Luc, QC H4W 2J9",Côte Saint-Luc,QUEBEC,45.4557977,-73.6836315,4.2,44,Trucking company,https://www.google.com/maps/search/?api=1&query=Hanan%20Transport&query_place_id=ChIJ4xYquzMRyUwRV4P4TYu_GzM,apify_google_maps
New Life Transportation LLC,+18024955825,https://newlifetransportationllc.com/contact,"5 Northgate Rd, Burlington, VT 05408, United States",Burlington,VT,44.52052,-73.26768,5,3,Transportation service,https://www.google.com/maps/search/?api=1&query=New%20Life%20Transportation%20LLC&query_place_id=ChIJ53lkz41vykwRWHEIs8p_dHk,apify_google_maps
Iroquois Manufacturing Co,+18024822155,https://iroquoismfg.com/,"695 Richmond Rd, Hinesburg, VT 05461, United States",Hinesburg,VT,44.3465074,-73.0931119,3.7,10,Manufacturer,https://www.google.com/maps/search/?api=1&query=Iroquois%20Manufacturing%20Co&query_place_id=ChIJ1d_NhTqAtUwR0Rz1VZQ0Jb0,apify_google_maps
New England Deliveries Inc,+18028912000,,"4 Corporate Dr, Essex Junction, VT 05452, United States",Essex Junction,VT,44.5015741,-73.0435664,1,4,Trucking company,https://www.google.com/maps/search/?api=1&query=New%20England%20Deliveries%20Inc&query_place_id=ChIJnT03u2dyykwRT4L2S1Y7-eU,apify_google_maps
TransEastern Truck Centers,+18026583314,http://www.transeasterntruck.com/,"137 Avenue A, Williston, VT 05495, United States",Williston,VT,44.4610873,-73.130542,5,9,Truck dealer,https://www.google.com/maps/search/?api=1&query=TransEastern%20Truck%20Centers&query_place_id=ChIJt4izOGd5ykwRHDm07drLc9s,apify_google_maps
Elite Auto & Truck Service & Sales LLC,+18029992296,https://www.eliteautovt.com/,"73 Ethan Allen Dr, South Burlington, VT 05403, United States",South Burlington,VT,44.4828344,-73.1586932,4.5,108,Towing service;Auto repair shop;Battery store;Car battery store;Car inspection station;Tire shop;Trailer repair shop;Truck repair shop,https://www.google.com/maps/search/?api=1&query=Elite%20Auto%20%26%20Truck%20Service%20%26%20Sales%20LLC&query_place_id=ChIJUSaYFxx6ykwRohiRxAl-XRQ,apify_google_maps
ENERGY TRANSPORTATION GROUP,+15143639555,http://www.shipenergy.com/,"2555 Dollard Ave Bldg. 8, Lasalle, Quebec H8N 3A9",Lasalle,QUEBEC,45.4393874,-73.6367705,3.3,83,Trucking company;Logistics service;Transportation service,https://www.google.com/maps/search/?api=1&query=ENERGY%20TRANSPORTATION%20GROUP&query_place_id=ChIJ0ywWrzMRyUwRJ8SOHMEdes0,apify_google_maps
Ajit Transport Inc | Best Transport Company Ontario Canada | FTL & LTL Transport | Cross Docking |Trucks Repair | Warehouse,+15146317882,http://www.ajittransport.com/,"2555 Av Dollard #114, LaSalle, QC H8N 3A9",Lasalle,QUEBEC,45.4375903,-73.6392538,3.2,111,Trucking company;Logistics service;Trailer repair shop;Truck repair shop;Transportation service;Used truck dealer;Warehouse store,https://www.google.com/maps/search/?api=1&query=Ajit%20Transport%20Inc%20%7C%20Best%20Transport%20Company%20Ontario%20Canada%20%7C%20FTL%20%26%20LTL%20Transport%20%7C%20Cross%20Docking%20%7CTrucks%20Repair%20%7C%20Warehouse&query_place_id=ChIJDQ_q7TERyUwRnlbf8LlgOgQ,apify_google_maps
Booska Worldwide Movers,+18028645115,http://booskaworldwide.com/,"430 Meadowland Dr, South Burlington, VT 05403, United States",South Burlington,VT,44.4382465,-73.1513312,4.4,173,Mover;Moving and storage service;Storage facility,https://www.google.com/maps/search/?api=1&query=Booska%20Worldwide%20Movers&query_place_id=ChIJwUuOmqd7ykwR7ZX6k669_OU,apify_google_maps
Greniers Towing and Truck Shop,+18028952780,https://grenierswreckerservice.com/,"1095 VT-105, West Charleston, VT 05872, United States",West Charleston,VT,44.8987944,-72.0589083,5,5,Towing service;Diesel engine repair service;Truck repair shop,https://www.google.com/maps/search/?api=1&query=Greniers%20Towing%20and%20Truck%20Shop&query_place_id=ChIJh0QVUgB7tkwR6t_YM1CatnE,apify_google_maps
HUB Transportation,+18026574800,https://www.hubinternational.com/en-CA/offices/us/vermont/colchester/,"302 Mountain View Dr # 300, Colchester, VT 05446, United States",Colchester,VT,44.5083342,-73.1839225,4,8,Insurance agency;Insurance broker,https://www.google.com/maps/search/?api=1&query=HUB%20Transportation&query_place_id=ChIJLVjOIZ15ykwRHgBe3EhWgC4,apify_google_maps
"mathieu transportation,",+18028496700,https://mathieuenterprises.com/,"2116 VT-128, Westford, VT 05494, United States",Westford,VT,44.6369,-73.01807,5,2,Transportation service,https://www.google.com/maps/search/?api=1&query=mathieu%20transportation%2C&query_place_id=ChIJJchvy6ULykwROUKr4AHhE6U,apify_google_maps
Depart Transport Inc.,+15143121112,https://depart.com/,"4100 Rue Saint-Antoine O, Montréal, QC H4C 1C1",Montreal,QUEBEC,45.4790707,-73.5880265,5,26,Freight forwarding service,https://www.google.com/maps/search/?api=1&query=Depart%20Transport%20Inc.&query_place_id=ChIJzcv2HlsbyUwRymTMxeADBss,apify_google_maps
Executive Transportation of Vermont,+18025590089,,"31 Streeter Brook Rd, Milton, VT 05468, United States",Milton,VT,44.6604358,-73.1566223,5,3,Limousine service,https://www.google.com/maps/search/?api=1&query=Executive%20Transportation%20of%20Vermont&query_place_id=ChIJe6A4TvxzykwR6QKAVRvb1Oo,apify_google_maps
Daniels Moving,+18024246430,https://danielsmovingvt.com/?fbclid=IwZXh0bgNhZW0CMTEAAR0ZT4f7UF-NTYwtU3KeVctNs4py30mohbKlS-DMQeRltd89XumkdI9OyP4_aem_iZkNtrbV6aJO768BScDzTg,"1828 Gilman Rd, Lyndon Center, VT 05850, United States",Lyndon Center,VT,44.5600238,-72.0351026,4.7,67,Mover,https://www.google.com/maps/search/?api=1&query=Daniels%20Moving&query_place_id=ChIJ0zDjSGdHtEwRaWtldVhY_lc,apify_google_maps
Mclure Moving And Storage,+18028785344,http://www.vermontmovers.com/,"167 Colchester Rd, Essex Junction, VT 05452, United States",Essex Junction,VT,44.511738,-73.1194943,4.6,30,Mover;Moving and storage service;Moving supply store;Storage facility,https://www.google.com/maps/search/?api=1&query=Mclure%20Moving%20And%20Storage&query_place_id=ChIJsUzX_zh3ykwRGCuZFc4yKQ4,apify_google_maps
TDI Repair & Towing,+18028685270,https://tditowing.com/,"50 Babbie Blvd, Swanton, VT 05488, United States",Swanton,VT,44.926265,-73.129896,4.5,504,Towing service;Auto repair shop;Auto wrecker;Car battery store;Diesel engine repair service;RV repair shop;RV storage facility;Trailer repair shop;Truck repair shop,https://www.google.com/maps/search/?api=1&query=TDI%20Repair%20%26%20Towing&query_place_id=ChIJd2ZasUYeykwRtplNnMdGfik,apify_google_maps
Ideal Logistics Inc,+14128286306,,"10 Rich Hill Rd, Cheswick, PA 15024",Cheswick,PA,40.55222,-79.833822,4.4,5,Trucking company,https://www.google.com/maps/search/?api=1&query=Ideal%20Logistics%20Inc&query_place_id=ChIJrYfivYGTNIgRiJlo3cngRqE,apify_google_maps
Beemac Logistics Beaver,+17243590073,http://beemaclogistics.com/,"999 3rd St Suite 100, Beaver, PA 15009",Beaver,PA,40.6929671,-80.3095193,4.3,234,Logistics service,https://www.google.com/maps/search/?api=1&query=Beemac%20Logistics%20Beaver&query_place_id=ChIJJbmC4ulvNIgRECqfMKKsuQg,apify_google_maps
AAA Cooper Transportation,+17753550666,http://www.godependable.com/,"100 Glen Carran Cir, Sparks, NV 89431",Sparks,NV,39.5296428,-119.7426594,4,13,Trucking company,https://www.google.com/maps/search/?api=1&query=AAA%20Cooper%20Transportation&query_place_id=ChIJP0aDht8-mYAR-m9ORYCFmE0,apify_google_maps
